epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,8.80820369720459,,6688.89306640625,,,
0,,99,,,7.704570770263672,,2218.46484375,,,
0,,149,,,7.267910957336426,,1433.5526123046875,,,
0,,199,,,7.022360324859619,,1121.430419921875,,,
0,,249,,,6.969021797180176,,1063.1822509765625,,,
0,,286,,,,,,969.9286499023438,6.877222537994385,976.6592407226562
0,87.86927795410156,286,2228.7890625,7.709213733673096,,3984.259765625,,,,
1,,299,,,6.662664413452148,,782.6334228515625,,,
1,,349,,,6.668319225311279,,787.0716552734375,,,
1,,399,,,6.691252708435059,,805.3304443359375,,,
1,,449,,,6.641969203948975,,766.6030883789062,,,
1,,499,,,6.579559326171875,,720.2218627929688,,,
1,,549,,,6.4596266746521,,638.822509765625,,,
1,,573,,,,,,701.5784912109375,6.553332805633545,707.0759887695312
1,35.15380096435547,573,793.1024780273438,6.675952434539795,,798.5147094726562,,,,
2,,599,,,6.445613384246826,,629.9329223632812,,,
2,,649,,,6.435955047607422,,623.8781127929688,,,
2,,699,,,6.444300651550293,,629.1065673828125,,,
2,,749,,,6.370989799499512,,584.6361694335938,,,
2,,799,,,6.393881797790527,,598.174072265625,,,
2,,849,,,6.319786071777344,,555.4541625976562,,,
2,,860,,,,,,568.7481079101562,6.343437671661377,573.2676391601562
2,35.101104736328125,860,593.2708740234375,6.385651111602783,,595.8306884765625,,,,
3,,899,,,6.272290229797363,,529.6890869140625,,,
3,,949,,,6.230419158935547,,507.9683532714844,,,
3,,999,,,6.131485462188721,,460.1191711425781,,,
3,,1049,,,6.168605327606201,,477.5196838378906,,,
3,,1099,,,6.058893203735352,,427.9015808105469,,,
3,,1147,,,,,,497.83013916015625,6.210258960723877,501.8548278808594
3,35.16144561767578,1147,483.9165344238281,6.181912422180176,,485.3880920410156,,,,
4,,1149,,,6.1692376136779785,,477.8216857910156,,,
4,,1199,,,6.040918350219727,,420.2788391113281,,,
4,,1249,,,6.046748161315918,,422.7361145019531,,,
4,,1299,,,6.106985092163086,,448.9830322265625,,,
4,,1349,,,6.088802337646484,,440.89306640625,,,
4,,1399,,,5.965274333953857,,389.659912109375,,,
4,,1434,,,,,,449.8385009765625,6.108888626098633,453.6607360839844
4,35.09352111816406,1434,416.11871337890625,6.030970573425293,,417.24493408203125,,,,
5,,1449,,,5.929504871368408,,375.96832275390625,,,
5,,1499,,,5.9163970947265625,,371.0723571777344,,,
5,,1549,,,6.011648654937744,,408.1556701660156,,,
5,,1599,,,5.815794944763184,,335.55804443359375,,,
5,,1649,,,5.8716278076171875,,354.8260803222656,,,
5,,1699,,,5.854708671569824,,348.87322998046875,,,
5,,1721,,,,,,417.38916015625,6.0340189933776855,421.1002502441406
5,35.18153381347656,1721,368.8916320800781,5.910502910614014,,369.8747863769531,,,,
6,,1749,,,5.8515825271606445,,347.7843017578125,,,
6,,1799,,,5.666786193847656,,289.1039123535156,,,
6,,1849,,,5.753279209136963,,315.22265625,,,
6,,1899,,,5.891997337341309,,362.12786865234375,,,
6,,1949,,,5.883411884307861,,359.0321350097656,,,
6,,1999,,,5.848657608032227,,346.7685546875,,,
6,,2008,,,,,,390.6265563964844,5.967751979827881,394.1629638671875
6,35.170433044433594,2008,334.3516845703125,5.812193393707275,,335.1711120605469,,,,
7,,2049,,,5.74872350692749,,313.78985595703125,,,
7,,2099,,,5.739623546600342,,310.94732666015625,,,
7,,2149,,,5.727552890777588,,307.216552734375,,,
7,,2199,,,5.701118469238281,,299.20184326171875,,,
7,,2249,,,5.516562461853027,,248.7783966064453,,,
7,,2295,,,,,,370.7667236328125,5.9155731201171875,374.1688232421875
7,35.11347579956055,2295,306.648681640625,5.72570276260376,,307.532958984375,,,,
8,,2299,,,5.6337504386901855,,279.7091979980469,,,
8,,2349,,,5.724625110626221,,306.31842041015625,,,
8,,2399,,,5.621504783630371,,276.30487060546875,,,
8,,2449,,,5.535243988037109,,253.46961975097656,,,
8,,2499,,,5.769017696380615,,320.2230224609375,,,
8,,2549,,,5.630495548248291,,278.8002624511719,,,
8,,2582,,,,,,354.58050537109375,5.870935440063477,357.9075012207031
8,35.058448791503906,2582,285.8701171875,5.6555376052856445,,286.6601257324219,,,,
9,,2599,,,5.613478183746338,,274.095947265625,,,
9,,2649,,,5.612928867340088,,273.9454040527344,,,
9,,2699,,,5.549227237701416,,257.0388488769531,,,
9,,2749,,,5.6255412101745605,,277.4223937988281,,,
9,,2799,,,5.641007900238037,,281.7465515136719,,,
9,,2849,,,5.490424156188965,,242.35997009277344,,,
9,,2869,,,,,,340.7738952636719,5.83121919631958,344.09893798828125
9,35.11061477661133,2869,268.6814270019531,5.593526363372803,,269.4388122558594,,,,
10,,2899,,,5.51018762588501,,247.197509765625,,,
10,,2949,,,5.636960029602051,,280.6083679199219,,,
10,,2999,,,5.396851539611816,,220.71043395996094,,,
10,,3049,,,5.4996771812438965,,244.61294555664062,,,
10,,3099,,,5.554910659790039,,258.5038757324219,,,
10,,3149,,,5.6927642822265625,,296.7126770019531,,,
10,,3156,,,,,,330.09588623046875,5.799383163452148,333.2763671875
10,35.25258255004883,3156,255.386962890625,5.542779922485352,,256.1413269042969,,,,
11,,3199,,,5.432933807373047,,228.81959533691406,,,
11,,3249,,,5.699678897857666,,298.77142333984375,,,
11,,3299,,,5.5441765785217285,,255.74391174316406,,,
11,,3349,,,5.456160068511963,,234.19639587402344,,,
11,,3399,,,5.509406566619873,,247.00450134277344,,,
11,,3443,,,,,,321.27911376953125,5.772310256958008,324.4361572265625
11,35.03984451293945,3443,244.11376953125,5.497634410858154,,244.78427124023438,,,,
12,,3449,,,5.569558143615723,,262.31817626953125,,,
12,,3499,,,5.484001636505127,,240.8084259033203,,,
12,,3549,,,5.418096542358398,,225.4495849609375,,,
12,,3599,,,5.443858623504639,,231.33309936523438,,,
12,,3649,,,5.3719305992126465,,215.278076171875,,,
12,,3699,,,5.36929178237915,,214.71075439453125,,,
12,,3730,,,,,,315.11083984375,5.75292444229126,318.2206115722656
12,35.192352294921875,3730,234.6144256591797,5.457943439483643,,235.2595672607422,,,,
13,,3749,,,5.433674335479736,,228.98910522460938,,,
13,,3799,,,5.527878761291504,,251.609619140625,,,
13,,3849,,,5.403011798858643,,222.07424926757812,,,
13,,3899,,,5.416053295135498,,224.98939514160156,,,
13,,3949,,,5.37656307220459,,216.2776641845703,,,
13,,3999,,,5.511077404022217,,247.4175567626953,,,
13,,4017,,,,,,310.6858825683594,5.7387824058532715,313.81353759765625
13,35.137237548828125,4017,227.56076049804688,5.427417278289795,,228.2113494873047,,,,
14,,4049,,,5.4511590003967285,,233.02810668945312,,,
14,,4099,,,5.196866035461426,,180.7050323486328,,,
14,,4149,,,5.300195217132568,,200.37591552734375,,,
14,,4199,,,5.3030009269714355,,200.93890380859375,,,
14,,4249,,,5.204756736755371,,182.13656616210938,,,
14,,4299,,,5.481933116912842,,240.31080627441406,,,
14,,4304,,,,,,305.50823974609375,5.7219767570495605,308.6016540527344
14,35.113983154296875,4304,221.83294677734375,5.4019246101379395,,222.4496612548828,,,,
15,,4349,,,5.289568901062012,,198.2579345703125,,,
15,,4399,,,5.360384464263916,,212.8067626953125,,,
15,,4449,,,5.384666442871094,,218.037353515625,,,
15,,4499,,,5.566041469573975,,261.3973083496094,,,
15,,4549,,,5.442103385925293,,230.9274139404297,,,
15,,4591,,,,,,302.2870788574219,5.711377143859863,305.35186767578125
15,35.09224319458008,4591,217.13677978515625,5.380527496337891,,217.81272888183594,,,,
16,,4599,,,5.339136600494385,,208.332763671875,,,
16,,4649,,,5.351665496826172,,210.95936584472656,,,
16,,4699,,,5.453310966491699,,233.5301055908203,,,
16,,4749,,,5.362423896789551,,213.24119567871094,,,
16,,4799,,,5.473862171173096,,238.3790740966797,,,
16,,4849,,,5.44769287109375,,232.22178649902344,,,
16,,4878,,,,,,300.4602966308594,5.705315589904785,303.53436279296875
16,35.13522720336914,4878,213.6883544921875,5.364518642425537,,214.308837890625,,,,
17,,4899,,,5.2335004806518555,,187.44781494140625,,,
17,,4949,,,5.371580123901367,,215.20265197753906,,,
17,,4999,,,5.2948527336120605,,199.3082733154297,,,
17,,5049,,,5.399927139282227,,221.39028930664062,,,
17,,5099,,,5.349308967590332,,210.4628143310547,,,
17,,5149,,,5.3344855308532715,,207.36605834960938,,,
17,,5165,,,,,,298.4866638183594,5.69872522354126,301.5229797363281
17,35.081939697265625,5165,210.90011596679688,5.35138463973999,,211.50730895996094,,,,
18,,5199,,,5.496258735656738,,243.7781982421875,,,
18,,5249,,,5.380857944488525,,217.20855712890625,,,
18,,5299,,,5.324551105499268,,205.31617736816406,,,
18,,5349,,,5.472032070159912,,237.94322204589844,,,
18,,5399,,,5.284379005432129,,197.23165893554688,,,
18,,5449,,,5.263084888458252,,193.07618713378906,,,
18,,5452,,,,,,296.4830017089844,5.691989898681641,299.51318359375
18,34.972896575927734,5452,208.76702880859375,5.341218948364258,,209.38510131835938,,,,
19,,5499,,,5.188259601593018,,179.15646362304688,,,
19,,5549,,,5.259714126586914,,192.42648315429688,,,
19,,5599,,,5.29915714263916,,200.1680145263672,,,
19,,5649,,,5.203649044036865,,181.9349365234375,,,
19,,5699,,,5.356464385986328,,211.9741668701172,,,
19,,5739,,,,,,295.385986328125,5.6882829666137695,298.4102478027344
