epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,7.303059101104736,,1484.8353271484375,,,
0,,99,,,6.955958843231201,,1049.38427734375,,,
0,,149,,,6.651697635650635,,774.0973510742188,,,
0,,199,,,6.459516525268555,,638.7521362304688,,,
0,,249,,,6.4195475578308105,,613.725341796875,,,
0,,286,,,,,,572.0877075195312,6.349292278289795,576.5850219726562
0,105.78137969970703,286,1114.0550537109375,7.015761852264404,,2045.0233154296875,,,,
1,,299,,,6.193872451782227,,489.73895263671875,,,
1,,349,,,6.116098880767822,,453.0936584472656,,,
1,,399,,,5.992700576782227,,400.4947204589844,,,
1,,449,,,5.933984279632568,,377.6562194824219,,,
1,,499,,,5.889041423797607,,361.05902099609375,,,
1,,549,,,5.822961807250977,,337.9715881347656,,,
1,,573,,,,,,403.3516540527344,5.9998087882995605,406.7957458496094
1,38.361083984375,573,428.1123962402344,6.059385776519775,,431.9154052734375,,,,
2,,599,,,5.786658763885498,,325.9222412109375,,,
2,,649,,,5.785368919372559,,325.5021057128906,,,
2,,699,,,5.7123894691467285,,302.5932312011719,,,
2,,749,,,5.5868988037109375,,266.9066162109375,,,
2,,799,,,5.642734050750732,,282.2333068847656,,,
2,,849,,,5.572681427001953,,263.13873291015625,,,
2,,860,,,,,,323.5100402832031,5.779230117797852,326.57757568359375
2,38.411094665527344,860,297.33160400390625,5.69484806060791,,298.6277160644531,,,,
3,,899,,,5.563987731933594,,260.8609924316406,,,
3,,949,,,5.469102382659912,,237.2471466064453,,,
3,,999,,,5.4438276290893555,,231.325927734375,,,
3,,1049,,,5.293377876281738,,199.01454162597656,,,
3,,1099,,,5.3626017570495605,,213.2791290283203,,,
3,,1147,,,,,,282.0845031738281,5.64220666885376,285.0552673339844
3,38.199432373046875,1147,230.23187255859375,5.4390869140625,,231.01527404785156,,,,
4,,1149,,,5.318857669830322,,204.15054321289062,,,
4,,1199,,,5.152673721313477,,172.8931427001953,,,
4,,1249,,,5.317786693572998,,203.93202209472656,,,
4,,1299,,,5.232643127441406,,187.28717041015625,,,
4,,1349,,,5.195099830627441,,180.3861541748047,,,
4,,1399,,,5.189162731170654,,179.31834411621094,,,
4,,1434,,,,,,251.6774139404297,5.528148174285889,254.49343872070312
4,38.29032516479492,1434,188.7366485595703,5.240352630615234,,189.31173706054688,,,,
5,,1449,,,4.964915752410889,,143.29647827148438,,,
5,,1499,,,5.121046543121338,,167.5105743408203,,,
5,,1549,,,4.922930717468262,,137.4047088623047,,,
5,,1599,,,5.0448150634765625,,155.21559143066406,,,
5,,1649,,,5.036794662475586,,153.97567749023438,,,
5,,1699,,,4.96570348739624,,143.40939331054688,,,
5,,1721,,,,,,230.9085693359375,5.44202184677124,233.554931640625
5,38.32516098022461,1721,159.81320190429688,5.074005603790283,,160.32403564453125,,,,
6,,1749,,,4.924764156341553,,137.65687561035156,,,
6,,1799,,,4.85428524017334,,128.28897094726562,,,
6,,1849,,,4.8371052742004395,,126.10379028320312,,,
6,,1899,,,4.935987949371338,,139.2106170654297,,,
6,,1949,,,5.045827388763428,,155.372802734375,,,
6,,1999,,,4.882128715515137,,131.91116333007812,,,
6,,2008,,,,,,216.70028686523438,5.378515243530273,219.35411071777344
6,38.323917388916016,2008,139.0540313720703,4.9348626136779785,,139.51278686523438,,,,
7,,2049,,,4.845513820648193,,127.16860961914062,,,
7,,2099,,,4.793455123901367,,120.7177505493164,,,
7,,2149,,,5.010347366333008,,149.95680236816406,,,
7,,2199,,,4.736133098602295,,113.9925537109375,,,
7,,2249,,,4.750660419464111,,115.66065216064453,,,
7,,2295,,,,,,207.95956420898438,5.337343692779541,210.50338745117188
7,53.270660400390625,2295,123.09844970703125,4.812984466552734,,123.57682800292969,,,,
8,,2299,,,4.771513938903809,,118.097900390625,,,
8,,2349,,,4.49671745300293,,89.72212982177734,,,
8,,2399,,,4.590097904205322,,98.50407409667969,,,
8,,2449,,,4.798076629638672,,121.27693176269531,,,
8,,2499,,,4.681045055389404,,107.88275909423828,,,
8,,2549,,,4.79521369934082,,120.93022155761719,,,
8,,2582,,,,,,198.54676818847656,5.291024684906006,201.00399780273438
8,38.33395004272461,2582,110.85122680664062,4.708189010620117,,111.25904846191406,,,,
9,,2599,,,4.563441276550293,,95.91297149658203,,,
9,,2649,,,4.689975261688232,,108.8504867553711,,,
9,,2699,,,4.511992454528809,,91.10315704345703,,,
9,,2749,,,4.748133182525635,,115.36871337890625,,,
9,,2799,,,4.591775417327881,,98.66944885253906,,,
9,,2849,,,4.643755912780762,,103.9339828491211,,,
9,,2869,,,,,,194.2827911376953,5.269314765930176,196.83416748046875
9,38.35401916503906,2869,100.88023376464844,4.61393404006958,,101.18800354003906,,,,
10,,2899,,,4.506479740142822,,90.60231018066406,,,
10,,2949,,,4.62451696395874,,101.95350646972656,,,
10,,2999,,,4.429808139801025,,83.91531372070312,,,
10,,3049,,,4.513369560241699,,91.22870635986328,,,
10,,3099,,,4.555473804473877,,95.15182495117188,,,
10,,3149,,,4.612215042114258,,100.70697021484375,,,
10,,3156,,,,,,188.22471618652344,5.237636566162109,190.80650329589844
10,38.18695831298828,3156,93.0035400390625,4.532637596130371,,93.28216552734375,,,,
11,,3199,,,4.391433238983154,,80.7560806274414,,,
11,,3249,,,4.503056526184082,,90.29269409179688,,,
11,,3299,,,4.500752925872803,,90.0849380493164,,,
11,,3349,,,4.448472499847412,,85.49625396728516,,,
11,,3399,,,4.522406101226807,,92.05683135986328,,,
11,,3443,,,,,,185.6111297607422,5.223653793334961,188.20033264160156
11,38.13301086425781,3443,86.52043151855469,4.460380554199219,,86.8104476928711,,,,
12,,3449,,,4.54557991027832,,94.21504974365234,,,
12,,3499,,,4.4606451988220215,,86.54332733154297,,,
12,,3549,,,4.429999351501465,,83.93136596679688,,,
12,,3599,,,4.607563495635986,,100.23961639404297,,,
12,,3649,,,4.39324426651001,,80.90245819091797,,,
12,,3699,,,4.512426853179932,,91.14273834228516,,,
12,,3730,,,,,,182.3587646484375,5.2059760093688965,184.87879943847656
12,38.211036682128906,3730,81.31714630126953,4.398356914520264,,81.59797668457031,,,,
13,,3749,,,4.24252462387085,,69.58329772949219,,,
13,,3799,,,4.376335620880127,,79.54600524902344,,,
13,,3849,,,4.349069595336914,,77.40640258789062,,,
13,,3899,,,4.423891544342041,,83.4202880859375,,,
