epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,7.577465057373047,,1953.670166015625,,,
0,,99,,,6.957009315490723,,1050.4871826171875,,,
0,,149,,,6.617061138153076,,747.7443237304688,,,
0,,199,,,6.423537731170654,,616.1791381835938,,,
0,,249,,,6.3134684562683105,,551.9560546875,,,
0,,286,,,,,,513.2393188476562,6.240742206573486,517.3599853515625
0,105.9406967163086,286,1009.2320556640625,6.916944980621338,,1790.752685546875,,,,
1,,299,,,6.0978569984436035,,444.9033203125,,,
1,,349,,,6.106409549713135,,448.7247009277344,,,
1,,399,,,5.813183784484863,,334.6829833984375,,,
1,,449,,,6.008715629577637,,406.9602966308594,,,
1,,499,,,5.878223896026611,,357.1742858886719,,,
1,,549,,,5.679605484008789,,292.8338928222656,,,
1,,573,,,,,,340.5521545410156,5.830568313598633,343.76104736328125
1,38.15229797363281,573,363.7265625,5.896402359008789,,367.26202392578125,,,,
2,,599,,,5.5620622634887695,,260.35919189453125,,,
2,,649,,,5.464081287384033,,236.05889892578125,,,
2,,699,,,5.486800670623779,,241.48338317871094,,,
2,,749,,,5.4725470542907715,,238.06578063964844,,,
2,,799,,,5.4437761306762695,,231.31402587890625,,,
2,,849,,,5.369101047515869,,214.66981506347656,,,
2,,860,,,,,,275.5705261230469,5.6188435554504395,278.5873107910156
2,38.07585906982422,860,241.09852600097656,5.48520565032959,,242.193359375,,,,
3,,899,,,5.454403877258301,,233.7854766845703,,,
3,,949,,,5.265750885009766,,193.5916290283203,,,
3,,999,,,5.283814430236816,,197.120361328125,,,
3,,1049,,,5.312762260437012,,202.90994262695312,,,
3,,1099,,,5.232944011688232,,187.34353637695312,,,
3,,1147,,,,,,238.27906799316406,5.473442554473877,241.08932495117188
3,38.089324951171875,1147,181.82382202148438,5.203038215637207,,182.48684692382812,,,,
4,,1149,,,4.914386749267578,,136.23573303222656,,,
4,,1199,,,4.945612907409668,,140.55697631835938,,,
4,,1249,,,4.96934700012207,,143.932861328125,,,
4,,1299,,,5.10202169418335,,164.35385131835938,,,
4,,1349,,,4.991445064544678,,147.14891052246094,,,
4,,1399,,,5.103755474090576,,164.6390380859375,,,
4,,1434,,,,,,215.24595642089844,5.371781349182129,217.94320678710938
4,38.03375244140625,1434,145.42445373535156,4.97965669631958,,145.97076416015625,,,,
5,,1449,,,4.791922092437744,,120.53282928466797,,,
5,,1499,,,4.80251407623291,,121.81629180908203,,,
5,,1549,,,4.813570976257324,,123.1706771850586,,,
5,,1599,,,4.90119743347168,,134.45068359375,,,
5,,1649,,,4.6965813636779785,,109.57194519042969,,,
5,,1699,,,4.842405796051025,,126.77398681640625,,,
5,,1721,,,,,,199.0058135986328,5.293334007263184,201.70742797851562
5,38.0530891418457,1721,120.74964141845703,4.793719291687012,,121.17581176757812,,,,
6,,1749,,,4.694482803344727,,109.34224700927734,,,
6,,1799,,,4.663046836853027,,105.95843505859375,,,
6,,1849,,,4.67738676071167,,107.48881530761719,,,
6,,1899,,,4.607111930847168,,100.1943588256836,,,
6,,1949,,,4.6341986656188965,,102.94538879394531,,,
6,,1999,,,4.7054219245910645,,110.544921875,,,
6,,2008,,,,,,189.56643676757812,5.244739532470703,192.30780029296875
6,38.12316131591797,2008,102.73384094238281,4.632141590118408,,103.11866760253906,,,,
7,,2049,,,4.460665702819824,,86.54510498046875,,,
