epoch,step,train_loss_step,train_perplexity_step
0,49,9.44075870513916,12591.267578125
0,99,9.037506103515625,8412.76953125
0,149,8.73788833618164,6234.71630859375
0,199,8.337331771850586,4176.9296875
0,249,8.169479370117188,3531.5048828125
0,299,7.883223533630371,2652.408935546875
0,349,7.723785877227783,2261.505126953125
0,399,7.547178745269775,1895.3878173828125
0,449,7.525987148284912,1855.64404296875
0,499,7.355086803436279,1564.1326904296875
0,549,7.309772968292236,1494.8377685546875
0,599,7.173817157745361,1304.8157958984375
0,649,7.207624912261963,1349.682861328125
0,699,7.118946552276611,1235.1485595703125
0,749,7.082122325897217,1190.492431640625
0,799,7.203853607177734,1344.6024169921875
0,849,7.090108871459961,1200.0384521484375
0,899,7.2085041999816895,1350.8701171875
0,949,7.122753620147705,1239.85986328125
0,999,6.998663425445557,1095.1683349609375
0,1049,7.099069595336914,1210.8399658203125
0,1099,6.968472003936768,1062.5977783203125
0,1149,6.921123504638672,1013.4579467773438
0,1199,6.915857791900635,1008.1354370117188
0,1249,6.927511692047119,1019.952880859375
0,1299,6.868642807006836,961.6425170898438
0,1349,6.736130237579346,842.294921875
0,1399,6.729279518127441,836.5443725585938
0,1449,6.7494964599609375,853.6287841796875
0,1499,6.865795135498047,958.907958984375
0,1549,6.755324363708496,858.6182250976562
0,1599,6.8469014167785645,940.9607543945312
0,1649,6.836828231811523,931.5298461914062
0,1699,6.78248929977417,882.26220703125
0,1749,6.812897682189941,909.5025024414062
0,1799,6.6841206550598145,799.6072387695312
0,1849,6.692237377166748,806.1238403320312
0,1899,6.741456508636475,846.793212890625
0,1949,6.695506572723389,808.7634887695312
0,1999,6.593267440795898,730.1627807617188
0,2049,6.57724666595459,718.5581665039062
0,2099,6.5175676345825195,676.9298095703125
0,2149,6.55790376663208,704.792724609375
0,2199,6.510589122772217,672.2223510742188
0,2249,6.591544151306152,728.9055786132812
0,2299,6.674838066101074,792.2191772460938
0,2349,6.470027446746826,645.5014038085938
0,2399,6.540417194366455,692.575439453125
0,2449,6.6072773933410645,740.4642944335938
0,2499,6.48258638381958,653.6593627929688
0,2549,6.5714240074157715,714.3864135742188
0,2599,6.363908290863037,580.5107421875
0,2649,6.468285083770752,644.3777465820312
0,2699,6.444075584411621,628.9649658203125
0,2749,6.428401947021484,619.1836547851562
0,2799,6.401346206665039,602.6558227539062
0,2849,6.418294429779053,612.956787109375
0,2899,6.378049850463867,588.7784423828125
