epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,7.236164569854736,,1388.7572021484375,,,
0,,99,,,6.65146017074585,,773.91357421875,,,
0,,149,,,6.633479118347168,,760.1221313476562,,,
0,,199,,,6.313181400299072,,551.797607421875,,,
0,,249,,,6.184356212615967,,485.1005554199219,,,
0,,286,,,,,,487.1871032714844,6.188648223876953,491.388671875
0,118.25640869140625,286,940.0933837890625,6.8459792137146,,1669.1221923828125,,,,
1,,299,,,5.9871392250061035,,398.27362060546875,,,
1,,349,,,5.937727928161621,,379.0726623535156,,,
1,,399,,,5.811298847198486,,334.052734375,,,
1,,449,,,5.862709999084473,,351.6758728027344,,,
1,,499,,,5.7189130783081055,,304.5736999511719,,,
1,,549,,,5.620875358581543,,276.1309814453125,,,
1,,573,,,,,,327.5695495605469,5.79170036315918,330.9077453613281
1,38.14717102050781,573,343.4765930175781,5.839118957519531,,346.71142578125,,,,
2,,599,,,5.657522678375244,,286.4381408691406,,,
2,,649,,,5.520078182220459,,249.654541015625,,,
2,,699,,,5.408977031707764,,223.4029541015625,,,
2,,749,,,5.321750640869141,,204.74200439453125,,,
2,,799,,,5.4017462730407715,,221.7934112548828,,,
2,,849,,,5.408031463623047,,223.19180297851562,,,
2,,860,,,,,,264.2251892089844,5.576801776885986,267.1954040527344
2,38.08854293823242,860,227.98912048339844,5.429297924041748,,229.0318145751953,,,,
3,,899,,,5.240118503570557,,188.69247436523438,,,
3,,949,,,5.252721786499023,,191.0856475830078,,,
3,,999,,,5.311249732971191,,202.603271484375,,,
3,,1049,,,5.108433246612549,,165.4110107421875,,,
3,,1099,,,5.127068042755127,,168.5222930908203,,,
3,,1147,,,,,,231.03941345214844,5.4425883293151855,233.8748321533203
3,38.099098205566406,1147,171.16854858398438,5.142648696899414,,171.82339477539062,,,,
4,,1149,,,4.8916754722595215,,133.17652893066406,,,
4,,1199,,,5.013860702514648,,150.48458862304688,,,
4,,1249,,,5.062142848968506,,157.92857360839844,,,
4,,1299,,,4.897454738616943,,133.9484100341797,,,
4,,1349,,,4.9605631828308105,,142.6741180419922,,,
4,,1399,,,4.9373674392700195,,139.40277099609375,,,
4,,1434,,,,,,208.15322875976562,5.3382744789123535,210.80239868164062
4,38.09548568725586,1434,136.68478393554688,4.917677402496338,,137.30172729492188,,,,
5,,1449,,,4.748155117034912,,115.37124633789062,,,
5,,1499,,,4.7873616218566895,,119.98439025878906,,,
5,,1549,,,4.953972816467285,,141.7369384765625,,,
5,,1599,,,4.586059093475342,,98.1070327758789,,,
5,,1649,,,4.640096187591553,,103.55430603027344,,,
5,,1699,,,4.646684646606445,,104.23883056640625,,,
5,,1721,,,,,,195.21365356445312,5.274094581604004,197.8384246826172
5,38.034603118896484,1721,113.28108978271484,4.729872226715088,,113.71621704101562,,,,
6,,1749,,,4.601128578186035,,99.5966567993164,,,
6,,1799,,,4.538427829742432,,93.54361724853516,,,
6,,1849,,,4.606845855712891,,100.1677017211914,,,
6,,1899,,,4.542016983032227,,93.87996673583984,,,
6,,1949,,,4.50886344909668,,90.81854248046875,,,
6,,1999,,,4.656111717224121,,105.22614288330078,,,
6,,2008,,,,,,182.42295837402344,5.20632791519165,184.90122985839844
6,38.11252975463867,2008,96.25192260742188,4.56696891784668,,96.6410903930664,,,,
7,,2049,,,4.431394577026367,,84.04854583740234,,,
7,,2099,,,4.46806526184082,,87.18787384033203,,,
7,,2149,,,4.491021633148193,,89.21253967285156,,,
7,,2199,,,4.419223785400391,,83.03181457519531,,,
7,,2249,,,4.391512393951416,,80.7624740600586,,,
7,,2295,,,,,,176.5323028564453,5.173503875732422,178.94882202148438
7,37.959686279296875,2295,83.28765869140625,4.422300338745117,,83.53934478759766,,,,
8,,2299,,,4.148874759674072,,63.36266326904297,,,
8,,2349,,,4.453226089477539,,85.90363311767578,,,
8,,2399,,,4.231624126434326,,68.82892608642578,,,
8,,2449,,,4.2782135009765625,,72.11150360107422,,,
8,,2499,,,4.204522609710693,,66.98860931396484,,,
8,,2549,,,4.347652912139893,,77.29682159423828,,,
8,,2582,,,,,,171.11834716796875,5.142355442047119,173.63226318359375
8,38.05200958251953,2582,73.31791687011719,4.29480504989624,,73.56529998779297,,,,
9,,2599,,,4.177365303039551,,65.19386291503906,,,
9,,2649,,,4.211276531219482,,67.44258117675781,,,
9,,2699,,,4.15456485748291,,63.7242317199707,,,
9,,2749,,,4.167023181915283,,64.5230941772461,,,
9,,2799,,,4.217739582061768,,67.87987518310547,,,
9,,2849,,,4.107546329498291,,60.79735565185547,,,
9,,2869,,,,,,169.1897735595703,5.131021022796631,171.7002716064453
9,38.10093688964844,2869,65.3953628540039,4.180451393127441,,65.62887573242188,,,,
10,,2899,,,3.985234260559082,,53.797889709472656,,,
10,,2949,,,4.1133880615234375,,61.153560638427734,,,
10,,2999,,,4.090418338775635,,59.76488494873047,,,
10,,3049,,,4.124032497406006,,61.8079833984375,,,
10,,3099,,,4.131536483764648,,62.273529052734375,,,
10,,3149,,,4.184076309204102,,65.63285064697266,,,
10,,3156,,,,,,167.85504150390625,5.123100757598877,170.43093872070312
10,38.10237503051758,3156,59.10317611694336,4.07928466796875,,59.32481384277344,,,,
11,,3199,,,4.03845739364624,,56.738746643066406,,,
11,,3249,,,3.9765422344207764,,53.332305908203125,,,
11,,3299,,,4.033291339874268,,56.446388244628906,,,
11,,3349,,,3.893063545227051,,49.06095886230469,,,
11,,3399,,,4.0529890060424805,,57.56927490234375,,,
11,,3443,,,,,,166.60263061523438,5.115611553192139,169.219482421875
11,38.05354309082031,3443,53.983177185058594,3.9886724948883057,,54.20169448852539,,,,
12,,3449,,,3.909478187561035,,49.872920989990234,,,
12,,3499,,,3.983447313308716,,53.701839447021484,,,
12,,3549,,,3.925431966781616,,50.674964904785156,,,
12,,3599,,,3.875643014907837,,48.21369171142578,,,
12,,3649,,,3.880263328552246,,48.43696975708008,,,
12,,3699,,,3.9630210399627686,,52.61603927612305,,,
12,,3730,,,,,,165.6157989501953,5.109670639038086,168.26434326171875
12,38.084163665771484,3730,49.847328186035156,3.9089648723602295,,50.00558090209961,,,,
13,,3749,,,3.803873062133789,,44.87464904785156,,,
13,,3799,,,3.841784715652466,,46.608585357666016,,,
13,,3849,,,3.8605730533599854,,47.492557525634766,,,
13,,3899,,,3.733678102493286,,41.83268737792969,,,
13,,3949,,,3.8079936504364014,,45.059940338134766,,,
13,,3999,,,3.9933786392211914,,54.237831115722656,,,
13,,4017,,,,,,164.3043975830078,5.101720809936523,166.97532653808594
13,38.11128616333008,4017,46.42357635498047,3.8378074169158936,,46.58096694946289,,,,
14,,4049,,,3.9203953742980957,,50.42037582397461,,,
14,,4099,,,3.8592164516448975,,47.42817306518555,,,
14,,4149,,,3.797597885131836,,44.593936920166016,,,
14,,4199,,,3.714560031890869,,41.04052734375,,,
14,,4249,,,3.855556011199951,,47.2548828125,,,
14,,4299,,,3.8959145545959473,,49.20103073120117,,,
14,,4304,,,,,,164.58331298828125,5.103416919708252,167.30238342285156
14,38.08329391479492,4304,43.716796875,3.7777323722839355,,43.853492736816406,,,,
