epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,9.381354331970215,,11865.0732421875,,,
0,,99,,,8.524273872375488,,5035.529296875,,,
0,,149,,,7.963297367095947,,2873.532470703125,,,
0,,199,,,7.591743469238281,,1981.7655029296875,,,
0,,249,,,7.338677883148193,,1538.6763916015625,,,
0,,286,,,,,,1382.4132080078125,7.23158597946167,1390.4781494140625
0,84.0762710571289,286,4104.4541015625,8.319828033447266,,6322.07177734375,,,,
1,,299,,,7.290560722351074,,1466.392822265625,,,
1,,349,,,6.9695024490356445,,1063.693359375,,,
1,,399,,,6.90237283706665,,994.6320190429688,,,
1,,449,,,6.871993064880371,,964.8697509765625,,,
1,,499,,,6.828388214111328,,923.7008056640625,,,
1,,549,,,6.75484037399292,,858.2027587890625,,,
1,,573,,,,,,926.3424682617188,6.831243991851807,932.9583740234375
1,35.36628723144531,573,1065.32177734375,6.97103214263916,,1074.4102783203125,,,,
2,,599,,,6.786440849304199,,885.7554321289062,,,
2,,649,,,6.694624423980713,,808.0504150390625,,,
2,,699,,,6.7931108474731445,,891.6831665039062,,,
2,,749,,,6.663934707641602,,783.6282348632812,,,
2,,799,,,6.776957035064697,,877.3948364257812,,,
2,,849,,,6.539070129394531,,691.6431884765625,,,
2,,860,,,,,,770.76513671875,6.647383689880371,776.7005615234375
2,35.30127716064453,860,809.4935302734375,6.696408748626709,,812.6437377929688,,,,
3,,899,,,6.597470760345459,,733.2383422851562,,,
3,,949,,,6.454620838165283,,635.6326904296875,,,
3,,999,,,6.475471019744873,,649.0248413085938,,,
3,,1049,,,6.584238529205322,,723.599853515625,,,
3,,1099,,,6.305079936981201,,547.3453369140625,,,
3,,1147,,,,,,668.3986206054688,6.504884719848633,673.5027465820312
3,35.31436538696289,1147,678.4010620117188,6.519738674163818,,680.5906372070312,,,,
4,,1149,,,6.353987216949463,,574.7799072265625,,,
4,,1199,,,6.388870716094971,,595.18408203125,,,
4,,1249,,,6.407872676849365,,606.6018676757812,,,
4,,1299,,,6.252958297729492,,519.5474853515625,,,
4,,1349,,,6.343822956085205,,568.96728515625,,,
4,,1399,,,6.424636363983154,,616.8564453125,,,
4,,1434,,,,,,604.485107421875,6.404376983642578,609.2960815429688
4,35.130104064941406,1434,587.4141235351562,6.375730037689209,,589.2529907226562,,,,
5,,1449,,,6.340657711029053,,567.169189453125,,,
5,,1499,,,6.289333343505859,,538.7940063476562,,,
