epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,7.237295150756836,,1390.3282470703125,,,
0,,99,,,6.963900089263916,,1057.7508544921875,,,
0,,149,,,6.617950439453125,,748.4096069335938,,,
0,,199,,,6.416128635406494,,611.6306762695312,,,
0,,249,,,6.298935413360596,,543.9924926757812,,,
0,,286,,,,,,495.9004211425781,6.2063751220703125,499.9017639160156
0,115.2535171508789,286,966.6140747070312,6.8737993240356445,,1704.66748046875,,,,
1,,299,,,6.1649041175842285,,475.7555236816406,,,
1,,349,,,6.019877910614014,,411.5283508300781,,,
1,,399,,,5.891967296600342,,362.1169738769531,,,
1,,449,,,5.780412197113037,,323.8926696777344,,,
1,,499,,,5.768004417419434,,319.8987121582031,,,
1,,549,,,5.898066997528076,,364.3325500488281,,,
1,,573,,,,,,338.33050537109375,5.824023246765137,341.592041015625
1,38.094417572021484,573,352.0664978027344,5.8638200759887695,,355.6839294433594,,,,
2,,599,,,5.508274078369141,,246.72494506835938,,,
2,,649,,,5.410640716552734,,223.77493286132812,,,
2,,699,,,5.4914231300354,,242.6022186279297,,,
2,,749,,,5.373288631439209,,215.57064819335938,,,
2,,799,,,5.516460418701172,,248.7530059814453,,,
2,,849,,,5.576637268066406,,264.1817321777344,,,
2,,860,,,,,,270.6847839355469,5.600955009460449,273.5191955566406
2,37.84938430786133,860,233.9636688232422,5.455165863037109,,235.12405395507812,,,,
3,,899,,,5.191226959228516,,179.6888885498047,,,
3,,949,,,5.0402069091796875,,154.50198364257812,,,
3,,999,,,5.155378818511963,,173.36146545410156,,,
3,,1049,,,5.181189060211182,,177.8942108154297,,,
3,,1099,,,5.109547138214111,,165.59535217285156,,,
3,,1147,,,,,,234.98143005371094,5.459506511688232,237.71990966796875
3,37.94477462768555,1147,176.0704345703125,5.170884132385254,,176.6605682373047,,,,
4,,1149,,,4.961051940917969,,142.74386596679688,,,
4,,1199,,,5.0932698249816895,,162.92172241210938,,,
4,,1249,,,4.951478481292725,,141.3838348388672,,,
4,,1299,,,4.901189804077148,,134.44964599609375,,,
4,,1349,,,4.9678425788879395,,143.7165069580078,,,
4,,1399,,,4.85282564163208,,128.1018524169922,,,
4,,1434,,,,,,211.44920349121094,5.353984832763672,214.0518341064453
4,37.983951568603516,1434,140.9738006591797,4.948574066162109,,141.53143310546875,,,,
5,,1449,,,4.64801025390625,,104.37709045410156,,,
5,,1499,,,4.730891227722168,,113.3965835571289,,,
