epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,9.221328735351562,,10110.4892578125,,,
0,,99,,,8.394865036010742,,4424.2900390625,,,
0,,149,,,7.809463024139404,,2463.80712890625,,,
0,,199,,,7.354498863220215,,1563.21337890625,,,
0,,249,,,7.246802806854248,,1403.610107421875,,,
0,,286,,,,,,1203.14794921875,7.092696666717529,1210.421875
0,113.25540161132812,286,3462.548828125,8.149760246276855,,5676.9775390625,,,,
1,,299,,,6.976725101470947,,1071.4039306640625,,,
1,,349,,,6.989232063293457,,1084.8880615234375,,,
1,,399,,,6.989998817443848,,1085.72021484375,,,
1,,449,,,6.840378284454346,,934.8427124023438,,,
1,,499,,,6.732281684875488,,839.0595092773438,,,
1,,549,,,6.750636577606201,,854.6026000976562,,,
1,,573,,,,,,861.91259765625,6.759153842926025,868.6279907226562
1,37.53706359863281,573,986.61083984375,6.894275665283203,,993.0973510742188,,,,
2,,599,,,6.775821208953857,,876.3988037109375,,,
2,,649,,,6.582790374755859,,722.552734375,,,
2,,699,,,6.546384811401367,,696.7208251953125,,,
2,,749,,,6.634466171264648,,760.872802734375,,,
2,,799,,,6.565038681030273,,709.8392944335938,,,
2,,849,,,6.583549499511719,,723.1014404296875,,,
2,,860,,,,,,708.6651000976562,6.563383102416992,714.271728515625
2,37.65269470214844,860,756.344970703125,6.62849760055542,,759.2899169921875,,,,
3,,899,,,6.378708839416504,,589.1665649414062,,,
3,,949,,,6.631718158721924,,758.7847290039062,,,
3,,999,,,6.305421352386475,,547.5322265625,,,
3,,1049,,,6.460951805114746,,639.6696166992188,,,
3,,1099,,,6.445687770843506,,629.9798583984375,,,
3,,1147,,,,,,608.9269409179688,6.411698341369629,613.75048828125
3,37.62089538574219,1147,625.3470458984375,6.43830680847168,,627.13916015625,,,,
4,,1149,,,6.344723224639893,,569.479736328125,,,
4,,1199,,,6.257108688354492,,521.7083129882812,,,
4,,1249,,,6.355096817016602,,575.4180297851562,,,
4,,1299,,,6.155412197113037,,471.26104736328125,,,
4,,1349,,,6.263886451721191,,525.25634765625,,,
4,,1399,,,6.2403998374938965,,513.0635986328125,,,
4,,1434,,,,,,543.6976318359375,6.298393249511719,548.0703735351562
4,37.55641555786133,1434,539.2525634765625,6.290184020996094,,540.9840087890625,,,,
5,,1449,,,6.23716402053833,,511.4061279296875,,,
5,,1499,,,6.302110195159912,,545.7222900390625,,,
5,,1549,,,6.1549248695373535,,471.03143310546875,,,
5,,1599,,,6.107635498046875,,449.275146484375,,,
5,,1649,,,6.205280303955078,,495.3577880859375,,,
5,,1699,,,6.102962970733643,,447.1808166503906,,,
5,,1721,,,,,,499.3471984863281,6.213301658630371,503.35845947265625
5,37.51789855957031,1721,480.39959716796875,6.174618244171143,,481.7648620605469,,,,
6,,1749,,,6.048648357391357,,423.5401611328125,,,
6,,1799,,,6.1241021156311035,,456.7344665527344,,,
6,,1849,,,6.1398420333862305,,463.9802551269531,,,
6,,1899,,,6.180436611175537,,483.202880859375,,,
6,,1949,,,6.148481369018555,,468.006103515625,,,
6,,1999,,,6.046177387237549,,422.4949035644531,,,
6,,2008,,,,,,469.33782958984375,6.151322841644287,473.1995849609375
6,37.60543441772461,2008,437.1400451660156,6.080253601074219,,438.3259582519531,,,,
7,,2049,,,6.000731468200684,,403.7239990234375,,,
7,,2099,,,5.969633102416992,,391.362060546875,,,
7,,2149,,,6.162529468536377,,474.6271057128906,,,
7,,2199,,,6.017016410827637,,410.35247802734375,,,
7,,2249,,,5.952458381652832,,384.6979064941406,,,
7,,2295,,,,,,443.7911682128906,6.095354080200195,447.5308837890625
