epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,9.362520217895508,,11643.697265625,,,
0,,99,,,8.618402481079102,,5532.541015625,,,
0,,149,,,8.012411117553711,,3018.185546875,,,
0,,199,,,7.726783752441406,,2268.294921875,,,
0,,249,,,7.403289318084717,,1641.3746337890625,,,
0,,286,,,,,,1381.16064453125,7.230679512023926,1389.149658203125
0,114.55464935302734,286,4181.0546875,8.338318824768066,,6429.73583984375,,,,
1,,299,,,7.229119777679443,,1379.0081787109375,,,
1,,349,,,6.972565174102783,,1066.9561767578125,,,
1,,399,,,6.8975653648376465,,989.86181640625,,,
1,,449,,,6.800522804260254,,898.3167724609375,,,
1,,499,,,6.843859672546387,,938.1029052734375,,,
1,,549,,,6.843987464904785,,938.2227783203125,,,
1,,573,,,,,,884.8946533203125,6.785468578338623,891.4528198242188
1,37.57821273803711,573,1040.8187255859375,6.947762966156006,,1050.146728515625,,,,
2,,599,,,6.804226875305176,,901.6504516601562,,,
2,,649,,,6.629458904266357,,757.0723876953125,,,
2,,699,,,6.729432106018066,,836.6719360351562,,,
2,,749,,,6.540834426879883,,692.864501953125,,,
2,,799,,,6.583773136138916,,723.26318359375,,,
2,,849,,,6.544790744781494,,695.611083984375,,,
2,,860,,,,,,735.9761352539062,6.601197719573975,741.7086181640625
2,37.43143844604492,860,776.4077758789062,6.654677867889404,,779.4681396484375,,,,
3,,899,,,6.382053852081299,,591.140625,,,
3,,949,,,6.627896308898926,,755.8903198242188,,,
3,,999,,,6.461280822753906,,639.880126953125,,,
3,,1049,,,6.405069828033447,,604.904052734375,,,
3,,1099,,,6.345555782318115,,569.9541015625,,,
3,,1147,,,,,,637.6520385742188,6.45779275894165,642.7234497070312
3,37.45192337036133,1147,647.074951171875,6.472462177276611,,649.2245483398438,,,,
4,,1149,,,6.42520809173584,,617.209228515625,,,
4,,1199,,,6.433773040771484,,622.518310546875,,,
4,,1249,,,6.406344890594482,,605.6758422851562,,,
4,,1299,,,6.303591728210449,,546.5313720703125,,,
4,,1349,,,6.140783786773682,,464.4174499511719,,,
4,,1399,,,6.322784423828125,,557.1220703125,,,
4,,1434,,,,,,571.0441284179688,6.347466468811035,575.56201171875
4,37.446048736572266,1434,559.7254638671875,6.327446460723877,,561.2572021484375,,,,
5,,1449,,,6.144690990447998,,466.23553466796875,,,
5,,1499,,,6.3905110359191895,,596.1611328125,,,
5,,1549,,,6.280252456665039,,533.9234619140625,,,
5,,1599,,,6.2242279052734375,,504.8330993652344,,,
5,,1649,,,6.358241558074951,,577.23046875,,,
5,,1699,,,6.108529567718506,,449.6770324707031,,,
5,,1721,,,,,,524.5487670898438,6.262538433074951,528.8136596679688
5,37.488094329833984,1721,496.9144592285156,6.208417892456055,,498.47705078125,,,,
6,,1749,,,6.218653678894043,,502.0268859863281,,,
6,,1799,,,6.029853820800781,,415.654296875,,,
6,,1849,,,6.129987716674805,,459.43048095703125,,,
6,,1899,,,5.994118690490723,,401.06304931640625,,,
6,,1949,,,6.130555152893066,,459.6913146972656,,,
6,,1999,,,6.111306667327881,,450.92755126953125,,,
6,,2008,,,,,,489.98931884765625,6.19438362121582,494.0442810058594
6,37.42974090576172,2008,452.08172607421875,6.113862991333008,,453.3239440917969,,,,
7,,2049,,,6.052290439605713,,425.0855407714844,,,
7,,2099,,,6.091109275817871,,441.9113464355469,,,
7,,2149,,,6.14719295501709,,467.4035339355469,,,
7,,2199,,,6.002171993255615,,404.3059997558594,,,
7,,2249,,,6.046699523925781,,422.715576171875,,,
7,,2295,,,,,,465.8744201660156,6.143916130065918,469.8182067871094
7,37.43325424194336,2295,416.9996337890625,6.033085346221924,,418.09820556640625,,,,
8,,2299,,,6.109572887420654,,450.14642333984375,,,
8,,2349,,,5.862033843994141,,351.43817138671875,,,
8,,2399,,,5.946932315826416,,382.5779113769531,,,
8,,2449,,,5.835074424743652,,342.0902099609375,,,
8,,2499,,,6.039191722869873,,419.5538024902344,,,
8,,2549,,,6.095742702484131,,443.9636535644531,,,
8,,2582,,,,,,446.26312255859375,6.1009087562561035,450.11920166015625
8,37.427005767822266,2582,390.5093994140625,5.967452049255371,,391.6411437988281,,,,
9,,2599,,,5.912898540496826,,369.7763977050781,,,
9,,2649,,,6.007238864898682,,406.3597717285156,,,
9,,2699,,,5.7720794677734375,,321.2049865722656,,,
9,,2749,,,6.011948585510254,,408.2781066894531,,,
9,,2799,,,6.001462936401367,,404.0194396972656,,,
9,,2849,,,5.8140668869018555,,334.9786682128906,,,
9,,2869,,,,,,427.60662841796875,6.05820369720459,431.31329345703125
9,37.344974517822266,2869,369.06951904296875,5.910984992980957,,370.1114501953125,,,,
10,,2899,,,5.85261344909668,,348.14306640625,,,
10,,2949,,,5.928887367248535,,375.7362365722656,,,
10,,2999,,,5.868357181549072,,353.6675109863281,,,
10,,3049,,,5.922111511230469,,373.1988830566406,,,
10,,3099,,,5.824717044830322,,338.5653381347656,,,
10,,3149,,,5.889582633972168,,361.2544860839844,,,
10,,3156,,,,,,413.7734680175781,6.025318622589111,417.35723876953125
10,37.52741622924805,3156,351.939453125,5.86345911026001,,352.85479736328125,,,,
11,,3199,,,5.84426212310791,,345.2477111816406,,,
11,,3249,,,5.6930975914001465,,296.81158447265625,,,
11,,3299,,,5.810787677764893,,333.88201904296875,,,
11,,3349,,,5.845663070678711,,345.7317199707031,,,
11,,3399,,,5.741870880126953,,311.6469421386719,,,
11,,3443,,,,,,404.0413818359375,6.001517295837402,407.61083984375
11,37.398826599121094,3443,338.0653991699219,5.823239326477051,,338.94500732421875,,,,
12,,3449,,,5.859257221221924,,350.4637451171875,,,
12,,3499,,,5.813569068908691,,334.8119812011719,,,
12,,3549,,,5.760199546813965,,317.41168212890625,,,
12,,3599,,,5.812406063079834,,334.4228210449219,,,
12,,3649,,,5.876906871795654,,356.7041931152344,,,
12,,3699,,,5.733041286468506,,308.9073181152344,,,
12,,3730,,,,,,394.5760192871094,5.977811813354492,398.090576171875
12,37.436649322509766,3730,327.0947265625,5.790249824523926,,327.94354248046875,,,,
13,,3749,,,5.783161640167236,,324.784423828125,,,
13,,3799,,,5.818336009979248,,336.41180419921875,,,
13,,3849,,,5.693350791931152,,296.8867492675781,,,
13,,3899,,,5.742180347442627,,311.7433776855469,,,
13,,3949,,,5.712839603424072,,302.7294921875,,,
13,,3999,,,5.731329441070557,,308.37896728515625,,,
13,,4017,,,,,,388.0708312988281,5.961187839508057,391.54742431640625
13,37.439022064208984,4017,317.6890563964844,5.761073112487793,,318.5830078125,,,,
14,,4049,,,5.758139133453369,,316.7583312988281,,,
14,,4099,,,5.63972806930542,,281.38616943359375,,,
14,,4149,,,5.77046012878418,,320.6852722167969,,,
14,,4199,,,5.79277229309082,,327.9208679199219,,,
14,,4249,,,5.844869136810303,,345.45733642578125,,,
14,,4299,,,5.751108646392822,,314.5391845703125,,,
14,,4304,,,,,,382.35980224609375,5.946362018585205,385.8001708984375
14,37.53180694580078,4304,310.4301452636719,5.737958908081055,,311.2572326660156,,,,
15,,4349,,,5.730527877807617,,308.1318664550781,,,
15,,4399,,,5.77830171585083,,323.2098388671875,,,
15,,4449,,,5.7493577003479,,313.9889221191406,,,
15,,4499,,,5.886103630065918,,359.9998779296875,,,
15,,4549,,,5.6828508377075195,,293.7857666015625,,,
15,,4591,,,,,,378.4374694824219,5.936050891876221,381.84625244140625
15,37.44429016113281,4591,304.8100891113281,5.719688892364502,,305.62255859375,,,,
16,,4599,,,5.646516799926758,,283.3029479980469,,,
16,,4649,,,5.685353755950928,,294.52203369140625,,,
16,,4699,,,5.626278877258301,,277.62713623046875,,,
16,,4749,,,5.561966419219971,,260.3342590332031,,,
16,,4799,,,5.6860222816467285,,294.7189636230469,,,
16,,4849,,,5.701433181762695,,299.2960205078125,,,
16,,4878,,,,,,374.5673828125,5.925771713256836,377.93377685546875
16,37.52864456176758,4878,299.9333801269531,5.7035603523254395,,300.71734619140625,,,,
17,,4899,,,5.687191963195801,,295.06390380859375,,,
17,,4949,,,5.485996246337891,,241.28921508789062,,,
17,,4999,,,5.715534687042236,,303.54644775390625,,,
17,,5049,,,5.783881187438965,,325.0181884765625,,,
17,,5099,,,5.75057315826416,,314.37078857421875,,,
17,,5149,,,5.554433345794678,,258.3805236816406,,,
17,,5165,,,,,,371.5006408691406,5.917550563812256,374.8542175292969
17,37.49277877807617,5165,296.68963623046875,5.692686557769775,,297.4739074707031,,,,
18,,5199,,,5.6897406578063965,,295.81689453125,,,
18,,5249,,,5.5357279777526855,,253.59231567382812,,,
18,,5299,,,5.610714912414551,,273.3395690917969,,,
18,,5349,,,5.6169633865356445,,275.0528869628906,,,
18,,5399,,,5.763843536376953,,318.5704040527344,,,
18,,5449,,,5.740989685058594,,311.3724060058594,,,
18,,5452,,,,,,369.6126403808594,5.9124555587768555,372.96185302734375
18,37.40876388549805,5452,293.86578369140625,5.6831231117248535,,294.5588684082031,,,,
19,,5499,,,5.7001118659973145,,298.90081787109375,,,
19,,5549,,,5.6045451164245605,,271.6583251953125,,,
19,,5599,,,5.730865001678467,,308.23577880859375,,,
19,,5649,,,5.714888095855713,,303.3502502441406,,,
19,,5699,,,5.745182514190674,,312.6806945800781,,,
19,,5739,,,,,,367.4870910644531,5.906688213348389,370.8080749511719
