epoch,epoch_time,step,train_epoch_perplexity,train_loss_epoch,train_loss_step,train_perplexity_epoch,train_perplexity_step,val_epoch_perplexity,val_loss,val_perplexity
0,,49,,,7.595691204071045,,1989.6046142578125,,,
0,,99,,,7.495142936706543,,1799.2818603515625,,,
0,,149,,,7.48158597946167,,1775.0537109375,,,
0,,199,,,7.387603282928467,,1615.8287353515625,,,
0,,249,,,7.341066360473633,,1542.35595703125,,,
0,,286,,,,,,1850.2791748046875,7.523091793060303,1860.7659912109375
0,113.3591079711914,286,1877.6351318359375,7.537768363952637,,2223.79150390625,,,,
1,,299,,,7.529256820678711,,1861.7213134765625,,,
1,,349,,,7.46375036239624,,1743.6751708984375,,,
1,,399,,,7.505460739135742,,1817.942626953125,,,
1,,449,,,7.418857097625732,,1667.126953125,,,
1,,499,,,7.469106674194336,,1753.0399169921875,,,
1,,549,,,7.521632194519043,,1847.580322265625,,,
1,,573,,,,,,3433.3134765625,8.141281127929688,3454.924072265625
1,37.39305877685547,573,1745.919921875,7.465036869049072,,1749.9237060546875,,,,
2,,599,,,7.437939643859863,,1699.2454833984375,,,
2,,649,,,7.339592456817627,,1540.0843505859375,,,
2,,699,,,7.509475231170654,,1825.25537109375,,,
2,,749,,,7.405152797698975,,1644.43603515625,,,
2,,799,,,7.373105049133301,,1592.5711669921875,,,
2,,849,,,7.431365013122559,,1688.1103515625,,,
2,,860,,,,,,3271.532470703125,8.093013763427734,3291.6865234375
2,37.30323028564453,860,1693.45556640625,7.434526443481445,,1695.4619140625,,,,
3,,899,,,7.408895969390869,,1650.60302734375,,,
3,,949,,,7.44838809967041,,1717.0931396484375,,,
3,,999,,,7.535121917724609,,1872.6727294921875,,,
3,,1049,,,7.466131687164307,,1747.8323974609375,,,
3,,1099,,,7.418057918548584,,1665.7952880859375,,,
3,,1147,,,,,,3434.338623046875,8.141579627990723,3453.018798828125
3,37.29368591308594,1147,1673.13818359375,7.42245626449585,,1675.2957763671875,,,,
